"variant_edge_id","variant_id","variant_name","base_pattern_id","base_edge_id","strategy_family_id","terminal_direction","edge_type","from_state_id","from_state_name","to_state_id","to_state_name","transition_guard","result","terminal_intent","invalidation_guard","expiry_class","location_code","location_condition_ids","location_availability","observability","provenance","inherited_source_ids"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VALUE_AREA_EDGE-001::E99","VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VALUE_AREA_EDGE-001","CVD Divergence / New Extreme / Aggressor Flip / LONG / Value Area Low","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E99","STR-CVD-DIVERGENCE","LONG","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","VALUE_AREA_EDGE","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001::E00","VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001","CVD Divergence / New Extreme / Aggressor Flip / LONG / Visible Bid Wall","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","","STR-CVD-DIVERGENCE","LONG","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Visible Bid Wall context confirmed","location=VISIBLE_BOOK_WALL; candidates=CD-G06-029 CD-G06-030","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001::E01","VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001","CVD Divergence / New Extreme / Aggressor Flip / LONG / Visible Bid Wall","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E01","STR-CVD-DIVERGENCE","LONG","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Visible Bid Wall context confirmed","S01_OBSERVED","key level接近","direction=LONG; base_guard=key level接近","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001::E02","VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001","CVD Divergence / New Extreme / Aggressor Flip / LONG / Visible Bid Wall","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E02","STR-CVD-DIVERGENCE","LONG","ADVANCE","S01_OBSERVED","key level接近","S02_OBSERVED","priceだけ新極値","direction=LONG; base_guard=priceだけ新極値","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001::E03","VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001","CVD Divergence / New Extreme / Aggressor Flip / LONG / Visible Bid Wall","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E03","STR-CVD-DIVERGENCE","LONG","ADVANCE","S02_OBSERVED","priceだけ新極値","S03_OBSERVED","CVD不追随","direction=LONG; base_guard=CVD不追随","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001::E04","VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001","CVD Divergence / New Extreme / Aggressor Flip / LONG / Visible Bid Wall","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E04","STR-CVD-DIVERGENCE","LONG","ADVANCE","S03_OBSERVED","CVD不追随","S04_OBSERVED","initiator volume減衰","direction=LONG; base_guard=initiator volume減衰","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001::E05","VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001","CVD Divergence / New Extreme / Aggressor Flip / LONG / Visible Bid Wall","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E05","STR-CVD-DIVERGENCE","LONG","ADVANCE","S04_OBSERVED","initiator volume減衰","S05_OBSERVED","opposite aggression","direction=LONG; base_guard=opposite aggression","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001::E90","VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001","CVD Divergence / New Extreme / Aggressor Flip / LONG / Visible Bid Wall","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E90","STR-CVD-DIVERGENCE","LONG","TERMINAL","S05_OBSERVED","opposite aggression","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=LONG; base_terminal=reversal-side ready","ORDER_READY","LONG_READY","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001::E98","VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001","CVD Divergence / New Extreme / Aggressor Flip / LONG / Visible Bid Wall","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E98","STR-CVD-DIVERGENCE","LONG","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","CVD再整列かつ新価格acceptance","INVALIDATED","","CVD再整列かつ新価格acceptance","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001::E99","VAR-CVD-EXTREME-NONCONFIRM-FLIP-LONG-VISIBLE_BOOK_WALL-001","CVD Divergence / New Extreme / Aggressor Flip / LONG / Visible Bid Wall","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E99","STR-CVD-DIVERGENCE","LONG","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001::E00","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Session High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","","STR-CVD-DIVERGENCE","SHORT","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Session High context confirmed","location=SESSION_EXTREME; candidates=CD-G03-011 CD-G03-012","ADVANCED","","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001::E01","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Session High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E01","STR-CVD-DIVERGENCE","SHORT","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Session High context confirmed","S01_OBSERVED","key level接近","direction=SHORT; base_guard=key level接近","ADVANCED","","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001::E02","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Session High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E02","STR-CVD-DIVERGENCE","SHORT","ADVANCE","S01_OBSERVED","key level接近","S02_OBSERVED","priceだけ新極値","direction=SHORT; base_guard=priceだけ新極値","ADVANCED","","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001::E03","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Session High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E03","STR-CVD-DIVERGENCE","SHORT","ADVANCE","S02_OBSERVED","priceだけ新極値","S03_OBSERVED","CVD不追随","direction=SHORT; base_guard=CVD不追随","ADVANCED","","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001::E04","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Session High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E04","STR-CVD-DIVERGENCE","SHORT","ADVANCE","S03_OBSERVED","CVD不追随","S04_OBSERVED","initiator volume減衰","direction=SHORT; base_guard=initiator volume減衰","ADVANCED","","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001::E05","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Session High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E05","STR-CVD-DIVERGENCE","SHORT","ADVANCE","S04_OBSERVED","initiator volume減衰","S05_OBSERVED","opposite aggression","direction=SHORT; base_guard=opposite aggression","ADVANCED","","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001::E90","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Session High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E90","STR-CVD-DIVERGENCE","SHORT","TERMINAL","S05_OBSERVED","opposite aggression","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=SHORT; base_terminal=reversal-side ready","ORDER_READY","SHORT_READY","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001::E98","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Session High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E98","STR-CVD-DIVERGENCE","SHORT","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","CVD再整列かつ新価格acceptance","INVALIDATED","","CVD再整列かつ新価格acceptance","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001::E99","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-SESSION_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Session High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E99","STR-CVD-DIVERGENCE","SHORT","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","SESSION_EXTREME","CD-G03-011 CD-G03-012","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001::E00","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Previous Day High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","","STR-CVD-DIVERGENCE","SHORT","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Previous Day High context confirmed","location=PREVIOUS_DAY_EXTREME; candidates=CD-G03-015 CD-G03-016","ADVANCED","","","REACTION","PREVIOUS_DAY_EXTREME","CD-G03-015 CD-G03-016","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001::E01","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Previous Day High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E01","STR-CVD-DIVERGENCE","SHORT","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Previous Day High context confirmed","S01_OBSERVED","key level接近","direction=SHORT; base_guard=key level接近","ADVANCED","","","REACTION","PREVIOUS_DAY_EXTREME","CD-G03-015 CD-G03-016","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001::E02","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Previous Day High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E02","STR-CVD-DIVERGENCE","SHORT","ADVANCE","S01_OBSERVED","key level接近","S02_OBSERVED","priceだけ新極値","direction=SHORT; base_guard=priceだけ新極値","ADVANCED","","","REACTION","PREVIOUS_DAY_EXTREME","CD-G03-015 CD-G03-016","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001::E03","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Previous Day High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E03","STR-CVD-DIVERGENCE","SHORT","ADVANCE","S02_OBSERVED","priceだけ新極値","S03_OBSERVED","CVD不追随","direction=SHORT; base_guard=CVD不追随","ADVANCED","","","REACTION","PREVIOUS_DAY_EXTREME","CD-G03-015 CD-G03-016","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001::E04","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Previous Day High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E04","STR-CVD-DIVERGENCE","SHORT","ADVANCE","S03_OBSERVED","CVD不追随","S04_OBSERVED","initiator volume減衰","direction=SHORT; base_guard=initiator volume減衰","ADVANCED","","","REACTION","PREVIOUS_DAY_EXTREME","CD-G03-015 CD-G03-016","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001::E05","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Previous Day High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E05","STR-CVD-DIVERGENCE","SHORT","ADVANCE","S04_OBSERVED","initiator volume減衰","S05_OBSERVED","opposite aggression","direction=SHORT; base_guard=opposite aggression","ADVANCED","","","REACTION","PREVIOUS_DAY_EXTREME","CD-G03-015 CD-G03-016","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001::E90","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Previous Day High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E90","STR-CVD-DIVERGENCE","SHORT","TERMINAL","S05_OBSERVED","opposite aggression","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=SHORT; base_terminal=reversal-side ready","ORDER_READY","SHORT_READY","","REACTION","PREVIOUS_DAY_EXTREME","CD-G03-015 CD-G03-016","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001::E98","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Previous Day High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E98","STR-CVD-DIVERGENCE","SHORT","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","CVD再整列かつ新価格acceptance","INVALIDATED","","CVD再整列かつ新価格acceptance","REACTION","PREVIOUS_DAY_EXTREME","CD-G03-015 CD-G03-016","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001::E99","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-PREVIOUS_DAY_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Previous Day High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E99","STR-CVD-DIVERGENCE","SHORT","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","PREVIOUS_DAY_EXTREME","CD-G03-015 CD-G03-016","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-ROLLING_5M_EXTREME-001::E00","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-ROLLING_5M_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Rolling 5m High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","","STR-CVD-DIVERGENCE","SHORT","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Rolling 5m High context confirmed","location=ROLLING_5M_EXTREME; candidates=CD-G03-025 CD-G03-026","ADVANCED","","","REACTION","ROLLING_5M_EXTREME","CD-G03-025 CD-G03-026","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-ROLLING_5M_EXTREME-001::E01","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-ROLLING_5M_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Rolling 5m High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E01","STR-CVD-DIVERGENCE","SHORT","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Rolling 5m High context confirmed","S01_OBSERVED","key level接近","direction=SHORT; base_guard=key level接近","ADVANCED","","","REACTION","ROLLING_5M_EXTREME","CD-G03-025 CD-G03-026","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-ROLLING_5M_EXTREME-001::E02","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-ROLLING_5M_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Rolling 5m High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E02","STR-CVD-DIVERGENCE","SHORT","ADVANCE","S01_OBSERVED","key level接近","S02_OBSERVED","priceだけ新極値","direction=SHORT; base_guard=priceだけ新極値","ADVANCED","","","REACTION","ROLLING_5M_EXTREME","CD-G03-025 CD-G03-026","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-ROLLING_5M_EXTREME-001::E03","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-ROLLING_5M_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Rolling 5m High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E03","STR-CVD-DIVERGENCE","SHORT","ADVANCE","S02_OBSERVED","priceだけ新極値","S03_OBSERVED","CVD不追随","direction=SHORT; base_guard=CVD不追随","ADVANCED","","","REACTION","ROLLING_5M_EXTREME","CD-G03-025 CD-G03-026","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-ROLLING_5M_EXTREME-001::E04","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-ROLLING_5M_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Rolling 5m High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E04","STR-CVD-DIVERGENCE","SHORT","ADVANCE","S03_OBSERVED","CVD不追随","S04_OBSERVED","initiator volume減衰","direction=SHORT; base_guard=initiator volume減衰","ADVANCED","","","REACTION","ROLLING_5M_EXTREME","CD-G03-025 CD-G03-026","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-ROLLING_5M_EXTREME-001::E05","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-ROLLING_5M_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Rolling 5m High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E05","STR-CVD-DIVERGENCE","SHORT","ADVANCE","S04_OBSERVED","initiator volume減衰","S05_OBSERVED","opposite aggression","direction=SHORT; base_guard=opposite aggression","ADVANCED","","","REACTION","ROLLING_5M_EXTREME","CD-G03-025 CD-G03-026","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
"VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-ROLLING_5M_EXTREME-001::E90","VAR-CVD-EXTREME-NONCONFIRM-FLIP-SHORT-ROLLING_5M_EXTREME-001","CVD Divergence / New Extreme / Aggressor Flip / SHORT / Rolling 5m High","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001","PAT-CVD-EXTREME-NONCONFIRM-FLIP-001::E90","STR-CVD-DIVERGENCE","SHORT","TERMINAL","S05_OBSERVED","opposite aggression","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=SHORT; base_terminal=reversal-side ready","ORDER_READY","SHORT_READY","","REACTION","ROLLING_5M_EXTREME","CD-G03-025 CD-G03-026","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S13 S16"
